1.638191491365432739e-01,1.010522395372390747e-01,7.481157034635543823e-02,1.023662015795707703e-01,1.480654031038284302e-01,1.650248765945434570e-01,3.515988588333129883e-01,3.282142281532287598e-01,9.847000000000000000e+03
2.113747596740722656e-01,1.317844688892364502e-01,8.382571488618850708e-02,5.295774713158607483e-02,1.019718274474143982e-01,1.081690117716789246e-01,2.775497436523437500e-01,2.110041677951812744e-01,3.550000000000000000e+03
1.376108676195144653e-01,9.078491479158401489e-02,7.852174341678619385e-02,1.096054241061210632e-01,1.478676795959472656e-01,1.721801459789276123e-01,3.624087572097778320e-01,3.745230436325073242e-01,2.509000000000000000e+03
1.766066551208496094e-01,1.067887172102928162e-01,7.795155048370361328e-02,9.237832576036453247e-02,1.362718045711517334e-01,1.559228599071502686e-01,3.349450826644897461e-01,2.886891365051269531e-01,5.445000000000000000e+03
1.423825472593307495e-01,9.428394585847854614e-02,7.811142504215240479e-02,7.392819225788116455e-02,1.174064502120018005e-01,1.351310461759567261e-01,3.331755995750427246e-01,2.813561260700225830e-01,6.601000000000000000e+03
1.632692515850067139e-01,1.044132187962532043e-01,7.972662895917892456e-02,8.127893507480621338e-02,1.256324648857116699e-01,1.343524605035781860e-01,3.306765854358673096e-01,2.506913542747497559e-01,9.289000000000000000e+03
1.482136547565460205e-01,9.210427105426788330e-02,7.752980291843414307e-02,1.072499752044677734e-01,1.514117270708084106e-01,1.597890108823776245e-01,3.595588505268096924e-01,3.301898837089538574e-01,9.669000000000000000e+03
1.894374191761016846e-01,1.158849671483039856e-01,8.068876713514328003e-02,5.767609924077987671e-02,1.123419627547264099e-01,1.265502721071243286e-01,3.096789419651031494e-01,2.258516848087310791e-01,8.305000000000000000e+03
1.617076843976974487e-01,9.772446006536483765e-02,7.905519753694534302e-02,9.593225270509719849e-02,1.460502594709396362e-01,1.561849266290664673e-01,3.488605618476867676e-01,2.845083475112915039e-01,7.203000000000000000e+03
2.277393788099288940e-01,1.249222829937934875e-01,7.953853905200958252e-02,7.264296710491180420e-02,1.205564141273498535e-01,9.891808032989501953e-02,2.644631862640380859e-01,2.944807410240173340e-01,6.470000000000000000e+02
1.781548261642456055e-01,1.057603508234024048e-01,7.822804898023605347e-02,8.884932845830917358e-02,1.293089538812637329e-01,1.407994776964187622e-01,3.327665627002716064e-01,2.848066091537475586e-01,6.179000000000000000e+03
1.580523401498794556e-01,9.900770336389541626e-02,7.544147968292236328e-02,7.474628835916519165e-02,1.083138138055801392e-01,1.223653405904769897e-01,3.261041641235351562e-01,2.314244359731674194e-01,5.124000000000000000e+03
2.102483659982681274e-01,1.245933473110198975e-01,8.280821144580841064e-02,5.383683741092681885e-02,1.042607054114341736e-01,1.103159785270690918e-01,2.840852439403533936e-01,2.079635560512542725e-01,9.083000000000000000e+03
2.397482395172119141e-01,1.552803665399551392e-01,9.843157976865768433e-02,3.885714337229728699e-02,6.146031618118286133e-02,7.365079224109649658e-02,1.975212842226028442e-01,1.475626230239868164e-01,7.875000000000000000e+03
1.657591313123703003e-01,1.095971465110778809e-01,7.295414805412292480e-02,9.232567250728607178e-02,1.336190104484558105e-01,1.367354840040206909e-01,3.316264748573303223e-01,2.841493487358093262e-01,2.567000000000000000e+03
1.503743976354598999e-01,9.357285499572753906e-02,7.457026839256286621e-02,8.254994451999664307e-02,1.148648634552955627e-01,1.248531118035316467e-01,3.237913250923156738e-01,2.562650144100189209e-01,3.404000000000000000e+03
1.990211308002471924e-01,1.191041469573974609e-01,7.879538834095001221e-02,7.548240572214126587e-02,1.140749156475067139e-01,1.441543698310852051e-01,3.046383261680603027e-01,2.924507260322570801e-01,1.762000000000000000e+03
